STATION,NAME,DATE,PRCP,MONTH,YEAR
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-03-25,0.0,3,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-03-26,0.0,3,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-03-27,0.0,3,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-03-30,0.0,3,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-03-31,0.0,3,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-01,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-02,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-03,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-04,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-05,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-07,0.12,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-08,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-09,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-10,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-11,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-12,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-13,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-14,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-15,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-16,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-17,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-18,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-19,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-20,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-21,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-22,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-23,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-24,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-26,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-27,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-28,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-29,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-04-30,0.0,4,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-01,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-03,2.36,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-04,2.09,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-05,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-06,0.83,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-07,0.24,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-08,0.16,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-09,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-10,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-11,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-12,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-13,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-14,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-15,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-18,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-19,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-20,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-21,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-23,0.02,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-24,0.43,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-25,0.08,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-26,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-27,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-28,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-29,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-05-30,0.0,5,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-02,0.16,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-03,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-05,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-06,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-08,0.02,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-09,0.67,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-10,0.02,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-11,0.16,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-12,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-13,0.12,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-14,0.04,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-15,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-16,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-17,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-18,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-19,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-20,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-21,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-22,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-23,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-24,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-25,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-27,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-28,0.12,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-29,0.98,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-06-30,0.0,6,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-01,0.03,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-02,0.01,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-03,0.04,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-04,0.67,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-05,0.0,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-06,0.16,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-07,0.02,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-08,0.0,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-09,0.0,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-10,0.0,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-13,0.02,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-14,0.01,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-15,0.0,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-17,0.0,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-18,0.0,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-19,0.0,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-20,0.0,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-22,0.24,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-23,0.02,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-24,0.0,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-25,0.02,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-26,0.02,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-27,0.0,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-29,0.08,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-30,0.31,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-07-31,0.12,7,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-01,0.08,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-02,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-06,0.16,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-07,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-08,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-09,0.12,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-10,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-11,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-13,0.02,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-14,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-16,0.02,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-17,0.02,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-18,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-19,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-20,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-21,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-24,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-26,0.0,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-28,1.22,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-29,0.04,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-30,6.38,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-08-31,0.16,8,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-01,0.0,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-02,0.0,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-03,0.0,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-08,0.02,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-09,0.0,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-10,1.22,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-11,0.12,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-12,0.0,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-13,0.02,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-14,0.02,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-15,0.31,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-16,1.02,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-17,0.01,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-18,0.0,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-20,2.6,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-21,1.22,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-22,0.0,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-24,0.35,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-25,0.08,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-26,0.08,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-27,0.39,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-28,1.59,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-29,0.2,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-09-30,0.12,9,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-01,0.0,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-02,0.08,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-03,0.75,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-04,0.0,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-05,0.0,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-06,0.0,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-07,0.0,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-08,0.0,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-09,0.0,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-11,0.0,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-14,0.0,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-15,0.0,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-18,0.84,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-19,1.1,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-20,0.63,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-21,0.16,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-22,0.31,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-23,0.51,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-24,0.24,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-25,1.14,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-26,0.03,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-27,0.28,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-28,1.65,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-29,2.01,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-30,1.81,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-10-31,0.79,10,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-01,0.24,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-02,0.01,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-03,0.04,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-04,0.02,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-05,0.08,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-06,2.99,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-07,2.05,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-08,0.35,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-09,0.02,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-10,0.39,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-11,0.03,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-12,0.39,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-13,2.32,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-14,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-15,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-16,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-17,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-18,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-19,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-20,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-21,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-22,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-23,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-24,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-25,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-26,0.28,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-27,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-28,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-29,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-11-30,0.0,11,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-01,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-02,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-03,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-04,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-05,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-06,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-07,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-08,0.03,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-09,0.28,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-10,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-11,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-12,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-13,0.08,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-14,0.16,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-15,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-16,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-17,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-18,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-19,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-20,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-21,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-22,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-23,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-25,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-26,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-27,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-29,0.01,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-30,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2004-12-31,0.0,12,2004
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-01,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-02,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-03,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-04,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-05,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-06,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-07,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-08,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-09,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-10,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-11,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-12,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-13,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-14,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-15,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-16,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-17,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-18,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-19,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-20,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-22,0.01,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-23,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-24,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-25,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-26,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-27,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-28,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-29,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-30,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-01-31,0.0,1,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-02,0.2,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-03,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-04,0.04,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-05,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-06,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-07,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-08,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-09,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-10,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-11,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-12,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-13,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-14,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-15,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-16,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-17,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-18,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-19,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-20,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-21,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-22,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-23,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-24,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-25,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-26,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-27,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-02-28,0.0,2,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-01,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-02,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-03,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-04,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-05,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-06,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-07,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-08,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-09,0.08,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-10,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-11,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-12,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-13,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-14,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-15,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-16,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-17,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-18,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-19,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-20,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-21,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-22,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-23,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-24,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-25,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-26,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-27,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-28,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-29,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-30,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-03-31,0.0,3,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-04-01,0.0,4,2005
IN020040900,"MADRAS MINAMBAKKAM, IN",2005-04-02,0.0,4,2005
