"STATION","NAME","DATE","PRCP"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-02-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-02-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-17","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-18","2.56"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-19","0.35"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-20","0.43"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-21","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-22","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-03-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-24","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-25","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-26","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-04-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-03","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-04","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-06","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-07","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-08","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-26","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-05-31","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-10","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-11","0.55"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-12","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-13","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-14","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-15","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-17","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-18","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-19","6.22"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-20","1.61"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-21","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-22","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-23","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-24","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-25","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-06-30","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-01","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-02","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-03","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-04","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-05","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-06","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-09","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-10","1.18"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-11","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-12","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-13","0.83"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-14","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-15","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-22","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-23","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-24","0.03"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-25","1.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-26","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-27","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-07-31","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-01","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-02","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-04","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-05","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-06","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-08","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-14","3.54"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-15","1.30"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-16","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-17","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-18","1.57"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-19","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-20","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-21","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-22","0.03"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-23","2.68"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-24","2.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-25","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-27","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-28","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-29","1.06"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-30","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-08-31","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-05","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-06","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-08","2.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-09","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-10","0.03"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-11","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-14","0.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-15","0.24"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-16","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-17","1.38"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-18","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-19","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-20","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-21","0.75"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-22","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-23","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-24","0.47"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-25","0.63"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-26","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-27","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-28","0.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-29","0.59"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-09-30","1.77"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-01","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-04","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-05","0.31"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-06","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-07","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-08","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-09","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-14","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-15","0.35"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-16","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-17","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-18","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-21","0.31"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-22","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-23","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-28","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-29","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-30","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-10-31","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-01","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-02","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-03","0.59"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-04","3.50"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-05","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-06","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-07","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-08","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-09","0.03"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-10","0.75"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-11","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-14","1.38"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-15","2.76"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-16","0.24"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-17","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-19","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-20","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-21","0.75"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-22","0.67"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-23","0.31"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-24","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-25","1.50"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-26","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-27","1.06"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-28","0.35"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-29","0.79"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-11-30","3.82"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-01","1.10"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-02","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-03","3.15"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-04","9.84"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-05","7.40"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-06","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-10","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-18","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-12-31",
